Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0015714	2745	760	946	2187	658	770	1381	1189	1348	1117	921	942	1149.68	1306	993	0.762	-0.393	-2.948	0.00319718553711833	0.0371549216156354	0.0076	0.0154	0.0118	0.0118	TRUE	0.1478
FBgn0003997	400	109	95	242	50	79	201	170	135	124	70	97	132.89	169	97	0.577	-0.792	-2.944	0.00323918409218735	0.0375462238346343	0.05	0.0396	0.0437	0.0437	TRUE	0.2862
FBgn0014469	2044	599	653	1602	513	559	1028	937	931	818	718	684	852.68	965	740	0.768	-0.381	-2.938	0.00330040215622385	0.0382067094285323	0.0052	0.0165	0.0109	0.0109	TRUE	0.108
FBgn0040391	54	19	22	16	8	11	27	30	31	8	11	13	20.18	29	11	0.362	-1.464	-2.938	0.00330848435843566	0.0382511691594523	0	0.1927	0.1143	0.1143	TRUE	0.3765
FBgn0027339	3884	1260	1057	2829	992	980	1954	1971	1506	1445	1389	1200	1577.28	1810	1345	0.743	-0.429	-2.927	0.00341781572626485	0.0393135997697148	0.0142	0.0145	0.0148	0.0148	TRUE	0.256
FBgn0029893	4880	1720	1613	3243	1395	1716	2455	2690	2299	1656	1953	2100	2192.16	2481	1903	0.766	-0.384	-2.923	0.0034711507844777	0.0398762264642292	0.0095	0.0138	0.012	0.012	TRUE	0.1611
FBgn0050046	2345	805	846	1712	735	789	1180	1259	1206	874	1029	966	1085.54	1215	956	0.786	-0.348	-2.919	0.00350709607488844	0.040135777161604	0.0032	0.0155	0.0092	0.0092	TRUE	0.072
FBgn0034221	260	96	104	189	70	61	131	150	148	97	98	75	116.39	143	90	0.634	-0.658	-2.906	0.0036568656067373	0.0415858941255448	0	0.0435	0.0275	0.0275	TRUE	0.1821
FBgn0016926	1915	597	713	1575	552	582	963	934	1016	804	773	712	867.09	971	763	0.787	-0.345	-2.9	0.00372625949301391	0.0421623690188199	0.0016	0.0164	0.0089	0.0089	TRUE	0.0397
FBgn0052772	1250	403	399	921	335	391	629	630	569	470	469	479	540.93	609	473	0.775	-0.368	-2.893	0.00381675826996659	0.0430782554174703	0	0.0189	0.0097	0.0097	TRUE	0.0376
FBgn0011766	12637	4136	4089	9305	3697	4304	6357	6469	5827	4752	5175	5268	5641.37	6218	5065	0.814	-0.297	-2.892	0.00382818050522324	0.0430992906318391	0.0027	0.0128	0.0074	0.0074	TRUE	0.0364
FBgn0037760	4587	1512	1332	3497	1217	1330	2307	2365	1898	1786	1704	1628	1947.98	2190	1706	0.779	-0.361	-2.869	0.00411150179812861	0.0458880237815888	0.007	0.0141	0.0108	0.0108	TRUE	0.1614
FBgn0033844	10441	3681	3814	8367	3317	3766	5252	5757	5436	4273	4644	4610	4995.1	5482	4509	0.822	-0.282	-2.854	0.00431354304084599	0.0476709940469965	0.0018	0.0129	0.0068	0.0068	TRUE	0.026
FBgn0028482	182	66	74	112	48	47	92	103	105	57	67	58	80.36	100	61	0.606	-0.723	-2.848	0.00439311864797922	0.048490996288221	0	0.0575	0.0326	0.0326	TRUE	0.0714
FBgn0085434	1284	421	407	923	374	368	646	658	580	471	524	450	554.95	628	482	0.765	-0.386	-2.848	0.004399112666162	0.0484977970946808	0.0026	0.0187	0.0113	0.0113	TRUE	0.0611
FBgn0022382	1968	557	571	1492	454	449	990	871	814	762	636	550	770.32	892	649	0.729	-0.456	-2.842	0.00448441637577485	0.0491960919119704	0.0166	0.0169	0.0171	0.0171	TRUE	0.2896
FBgn0039797	543	190	173	347	150	160	273	297	247	177	210	196	233.31	272	194	0.71	-0.495	-2.842	0.0044860429231309	0.0491960919119704	0.0034	0.0278	0.0172	0.0172	TRUE	0.0775
FBgn0004387	4433	1671	1624	3369	1419	1589	2230	2614	2314	1720	1986	1945	2134.95	2386	1884	0.789	-0.341	-2.838	0.00454192926637769	0.049647415908114	0.0057	0.0139	0.0099	0.0099	TRUE	0.0831
FBgn0034160	107	41	22	50	16	14	54	64	31	26	22	17	35.73	50	22	0.441	-1.181	-2.836	0.00457187692963628	0.0498539131214751	0.0519	0.1141	0.0911	0.0911	TRUE	0.2748
